"timestamp","event_type","page","session_id","context_mode","prompt","response","start","destination","travel_mode","source_language","target_language","text_length","response_length","notes"
"2026-03-15T11:55:11.2073171Z","chat","chat","seed-124","expert","Tell me about Mumbai and nearby food in expert mode.","Expert advice for Mumbai without saved trip context.","","Mumbai","","","","52","52","Travel expert mode."
"2026-03-15T12:37:11.2073171Z","translate","translet","seed-124","","Please translate a travel phrase for Kochi into ml.","Translated output for Kochi in ml.","","Kochi","","auto","ml","51","34","Google Cloud Translation request."
"2026-03-15T13:19:11.2073171Z","plan","planner","seed-125","","Plan a 2 day trip to Varanasi by Train.","Planner output for Varanasi with budget and route guidance.","Chennai","Varanasi","Train","","","39","59","Trip planning action."
"2026-03-15T14:01:11.2073171Z","chat","chat","seed-125","trip","Tell me about Goa and nearby food in trip mode.","Trip-aware answer for Goa with itinerary details.","","Goa","","","","47","49","Trip context enabled."
"2026-03-15T14:43:11.2073171Z","translate","translet","seed-125","","Please translate a travel phrase for Mumbai into ur.","Translated output for Mumbai in ur.","","Mumbai","","mr","ur","52","35","Translet page usage."
"2026-03-15T15:25:11.2073171Z","plan","planner","seed-126","","Plan a 5 day trip to Kochi by Train.","Planner output for Kochi with budget and route guidance.","Bengaluru","Kochi","Train","","","36","56","Planner route generated."
"2026-03-15T16:07:11.2073171Z","chat","chat","seed-126","expert","Tell me about Varanasi and nearby food in expert mode.","Expert advice for Varanasi without saved trip context.","","Varanasi","","","","54","54","Travel expert mode."
"2026-03-15T16:49:11.2073171Z","translate","translet","seed-126","","Please translate a travel phrase for Goa into kok.","Translated output for Goa in kok.","","Goa","","te","kok","50","33","Google Cloud Translation request."
"2026-03-15T17:31:11.2073171Z","plan","planner","seed-127","","Plan a 8 day trip to Mumbai by Train.","Planner output for Mumbai with budget and route guidance.","Chennai","Mumbai","Train","","","37","57","Trip planning action."
"2026-03-15T18:13:11.2073171Z","chat","chat","seed-127","trip","Tell me about Kochi and nearby food in trip mode.","Trip-aware answer for Kochi with itinerary details.","","Kochi","","","","49","51","Trip context enabled."
"2026-03-15T18:55:11.2073171Z","translate","translet","seed-127","","Please translate a travel phrase for Varanasi into bn.","Translated output for Varanasi in bn.","","Varanasi","","gu","bn","54","37","Translet page usage."
"2026-03-15T19:37:11.2073171Z","plan","planner","seed-128","","Plan a 4 day trip to Goa by Train.","Planner output for Goa with budget and route guidance.","Bengaluru","Goa","Train","","","34","54","Planner route generated."
"2026-03-15T20:19:11.2073171Z","chat","chat","seed-128","expert","Tell me about Mumbai and nearby food in expert mode.","Expert advice for Mumbai without saved trip context.","","Mumbai","","","","52","52","Travel expert mode."
"2026-03-15T21:01:11.2073171Z","translate","translet","seed-128","","Please translate a travel phrase for Kochi into kn.","Translated output for Kochi in kn.","","Kochi","","hi","kn","51","34","Google Cloud Translation request."
"2026-03-15T21:43:11.2073171Z","plan","planner","seed-129","","Plan a 7 day trip to Varanasi by Train.","Planner output for Varanasi with budget and route guidance.","Chennai","Varanasi","Train","","","39","59","Trip planning action."
"2026-03-15T22:25:11.2073171Z","chat","chat","seed-129","trip","Tell me about Goa and nearby food in trip mode.","Trip-aware answer for Goa with itinerary details.","","Goa","","","","47","49","Trip context enabled."
"2026-03-15T23:07:11.2073171Z","translate","translet","seed-129","","Please translate a travel phrase for Mumbai into pa.","Translated output for Mumbai in pa.","","Mumbai","","ta","pa","52","35","Translet page usage."
"2026-03-15T23:49:11.2073171Z","plan","planner","seed-130","","Plan a 3 day trip to Kochi by Train.","Planner output for Kochi with budget and route guidance.","Bengaluru","Kochi","Train","","","36","56","Planner route generated."
"2026-03-16T00:31:11.2073171Z","chat","chat","seed-130","expert","Tell me about Varanasi and nearby food in expert mode.","Expert advice for Varanasi without saved trip context.","","Varanasi","","","","54","54","Travel expert mode."
"2026-03-16T01:13:11.2073171Z","translate","translet","seed-130","","Please translate a travel phrase for Goa into as.","Translated output for Goa in as.","","Goa","","ml","as","49","32","Google Cloud Translation request."
"2026-03-16T01:55:11.2073171Z","plan","planner","seed-131","","Plan a 6 day trip to Mumbai by Train.","Planner output for Mumbai with budget and route guidance.","Chennai","Mumbai","Train","","","37","57","Trip planning action."
"2026-03-16T02:37:11.2073171Z","chat","chat","seed-131","trip","Tell me about Kochi and nearby food in trip mode.","Trip-aware answer for Kochi with itinerary details.","","Kochi","","","","49","51","Trip context enabled."
"2026-03-16T03:19:11.2073171Z","translate","translet","seed-131","","Please translate a travel phrase for Varanasi into mr.","Translated output for Varanasi in mr.","","Varanasi","","en","mr","54","37","Translet page usage."
"2026-03-16T04:01:11.2073171Z","plan","planner","seed-132","","Plan a 2 day trip to Goa by Train.","Planner output for Goa with budget and route guidance.","Bengaluru","Goa","Train","","","34","54","Planner route generated."
"2026-03-16T04:43:11.2073171Z","chat","chat","seed-132","expert","Tell me about Mumbai and nearby food in expert mode.","Expert advice for Mumbai without saved trip context.","","Mumbai","","","","52","52","Travel expert mode."
"2026-03-16T05:25:11.2073171Z","translate","translet","seed-132","","Please translate a travel phrase for Kochi into te.","Translated output for Kochi in te.","","Kochi","","bn","te","51","34","Google Cloud Translation request."
"2026-03-16T06:07:11.2073171Z","plan","planner","seed-133","","Plan a 5 day trip to Varanasi by Train.","Planner output for Varanasi with budget and route guidance.","Chennai","Varanasi","Train","","","39","59","Trip planning action."
"2026-03-16T06:49:11.2073171Z","chat","chat","seed-133","trip","Tell me about Goa and nearby food in trip mode.","Trip-aware answer for Goa with itinerary details.","","Goa","","","","47","49","Trip context enabled."
"2026-03-16T07:31:11.2073171Z","translate","translet","seed-133","","Please translate a travel phrase for Mumbai into gu.","Translated output for Mumbai in gu.","","Mumbai","","kn","gu","52","35","Translet page usage."
"2026-03-16T08:13:11.2073171Z","plan","planner","seed-134","","Plan a 8 day trip to Kochi by Train.","Planner output for Kochi with budget and route guidance.","Bengaluru","Kochi","Train","","","36","56","Planner route generated."
"2026-03-16T08:55:11.2073171Z","chat","chat","seed-134","expert","Tell me about Varanasi and nearby food in expert mode.","Expert advice for Varanasi without saved trip context.","","Varanasi","","","","54","54","Travel expert mode."
"2026-03-16T09:37:11.2073171Z","translate","translet","seed-134","","Please translate a travel phrase for Goa into or.","Translated output for Goa in or.","","Goa","","auto","or","49","32","Google Cloud Translation request."
"2026-03-16T10:19:11.2073171Z","plan","planner","seed-135","","Plan a 4 day trip to Mumbai by Train.","Planner output for Mumbai with budget and route guidance.","Chennai","Mumbai","Train","","","37","57","Trip planning action."
"2026-03-16T11:01:11.2073171Z","chat","chat","seed-135","trip","Tell me about Kochi and nearby food in trip mode.","Trip-aware answer for Kochi with itinerary details.","","Kochi","","","","49","51","Trip context enabled."
"2026-03-16T11:43:11.2073171Z","translate","translet","seed-135","","Please translate a travel phrase for Varanasi into hi.","Translated output for Varanasi in hi.","","Varanasi","","mr","hi","54","37","Translet page usage."
"2026-03-16T12:25:11.2073171Z","plan","planner","seed-136","","Plan a 7 day trip to Goa by Train.","Planner output for Goa with budget and route guidance.","Bengaluru","Goa","Train","","","34","54","Planner route generated."
"2026-03-16T13:07:11.2073171Z","chat","chat","seed-136","expert","Tell me about Mumbai and nearby food in expert mode.","Expert advice for Mumbai without saved trip context.","","Mumbai","","","","52","52","Travel expert mode."
"2026-03-16T13:49:11.2073171Z","translate","translet","seed-136","","Please translate a travel phrase for Kochi into ta.","Translated output for Kochi in ta.","","Kochi","","te","ta","51","34","Google Cloud Translation request."
"2026-03-16T14:31:11.2073171Z","plan","planner","seed-137","","Plan a 3 day trip to Varanasi by Train.","Planner output for Varanasi with budget and route guidance.","Chennai","Varanasi","Train","","","39","59","Trip planning action."
"2026-03-16T15:13:11.2073171Z","chat","chat","seed-137","trip","Tell me about Goa and nearby food in trip mode.","Trip-aware answer for Goa with itinerary details.","","Goa","","","","47","49","Trip context enabled."
"2026-03-16T15:55:11.2073171Z","translate","translet","seed-137","","Please translate a travel phrase for Mumbai into ml.","Translated output for Mumbai in ml.","","Mumbai","","gu","ml","52","35","Translet page usage."
"2026-03-16T16:37:11.2073171Z","plan","planner","seed-138","","Plan a 6 day trip to Kochi by Train.","Planner output for Kochi with budget and route guidance.","Bengaluru","Kochi","Train","","","36","56","Planner route generated."
"2026-03-16T17:19:11.2073171Z","chat","chat","seed-138","expert","Tell me about Varanasi and nearby food in expert mode.","Expert advice for Varanasi without saved trip context.","","Varanasi","","","","54","54","Travel expert mode."
"2026-03-16T18:01:11.2073171Z","translate","translet","seed-138","","Please translate a travel phrase for Goa into ur.","Translated output for Goa in ur.","","Goa","","hi","ur","49","32","Google Cloud Translation request."
"2026-03-16T18:43:11.2073171Z","plan","planner","seed-139","","Plan a 2 day trip to Mumbai by Train.","Planner output for Mumbai with budget and route guidance.","Chennai","Mumbai","Train","","","37","57","Trip planning action."
"2026-03-16T19:25:11.2073171Z","chat","chat","seed-139","trip","Tell me about Kochi and nearby food in trip mode.","Trip-aware answer for Kochi with itinerary details.","","Kochi","","","","49","51","Trip context enabled."
"2026-03-16T20:07:11.2073171Z","translate","translet","seed-139","","Please translate a travel phrase for Varanasi into kok.","Translated output for Varanasi in kok.","","Varanasi","","ta","kok","55","38","Translet page usage."
"2026-03-16T20:49:11.2073171Z","plan","planner","seed-140","","Plan a 5 day trip to Goa by Train.","Planner output for Goa with budget and route guidance.","Bengaluru","Goa","Train","","","34","54","Planner route generated."
"2026-03-16T21:31:11.2073171Z","chat","chat","seed-140","expert","Tell me about Mumbai and nearby food in expert mode.","Expert advice for Mumbai without saved trip context.","","Mumbai","","","","52","52","Travel expert mode."
"2026-03-16T22:13:11.2073171Z","translate","translet","seed-140","","Please translate a travel phrase for Kochi into bn.","Translated output for Kochi in bn.","","Kochi","","ml","bn","51","34","Google Cloud Translation request."
"2026-03-16T22:55:11.2073171Z","plan","planner","seed-141","","Plan a 8 day trip to Varanasi by Train.","Planner output for Varanasi with budget and route guidance.","Chennai","Varanasi","Train","","","39","59","Trip planning action."
"2026-03-16T23:37:11.2073171Z","chat","chat","seed-141","trip","Tell me about Goa and nearby food in trip mode.","Trip-aware answer for Goa with itinerary details.","","Goa","","","","47","49","Trip context enabled."
"2026-03-17T00:19:11.2073171Z","translate","translet","seed-141","","Please translate a travel phrase for Mumbai into kn.","Translated output for Mumbai in kn.","","Mumbai","","en","kn","52","35","Translet page usage."
"2026-03-17T01:01:11.2073171Z","plan","planner","seed-142","","Plan a 4 day trip to Kochi by Train.","Planner output for Kochi with budget and route guidance.","Bengaluru","Kochi","Train","","","36","56","Planner route generated."
"2026-03-17T01:43:11.2073171Z","chat","chat","seed-142","expert","Tell me about Varanasi and nearby food in expert mode.","Expert advice for Varanasi without saved trip context.","","Varanasi","","","","54","54","Travel expert mode."
